product_id,brand,product_name,upc_barcode,form_type,serving_size_count,serving_size_unit,servings_per_container,ingredient,ingredient_form,ingredient_category,amount_per_serving_mg,is_proprietary_blend,recommended_daily_mg,upper_safety_limit_mg,pubchem_cid,molecular_formula,molecular_weight,inchikey,canonical_smiles,dsld_label_id,source_url,dataset_version
4900,Kirkman,Glutathione Assist,8 12325 02208 3,Capsule,2.0,Capsule(s),60.0,Zinc,Zinc Citrate,mineral,15.0,0,11.0,40.0,23994.0,Zn,65.4,HCHKCACWOHOZIP-UHFFFAOYSA-N,[Zn],297044,https://dsld.od.nih.gov/label/297044,2026.07
4928,Herb Stop,C-Free Flow,DSLD-297179,Liquid,30.0,Drop(s),,Capsicum,Cayenne,botanical,0.0,1,,,,,,,,297179,https://dsld.od.nih.gov/label/297179,2026.07
4928,Herb Stop,C-Free Flow,DSLD-297179,Liquid,30.0,Drop(s),,Eleuthero,Eleuthero,botanical,0.0,1,,,,,,,,297179,https://dsld.od.nih.gov/label/297179,2026.07
4928,Herb Stop,C-Free Flow,DSLD-297179,Liquid,30.0,Drop(s),,Green Tea,Green Tea,botanical,0.0,1,,,,,,,,297179,https://dsld.od.nih.gov/label/297179,2026.07
4928,Herb Stop,C-Free Flow,DSLD-297179,Liquid,30.0,Drop(s),,Hawthorn,Crataegus oxycanthus Berry Extract,botanical,0.0,1,,,,,,,,297179,https://dsld.od.nih.gov/label/297179,2026.07
4928,Herb Stop,C-Free Flow,DSLD-297179,Liquid,30.0,Drop(s),,Juniper,Juniper,botanical,0.0,1,,,,,,,,297179,https://dsld.od.nih.gov/label/297179,2026.07
4928,Herb Stop,C-Free Flow,DSLD-297179,Liquid,30.0,Drop(s),,Lavender,Lavender,botanical,0.0,1,,,,,,,,297179,https://dsld.od.nih.gov/label/297179,2026.07
4928,Herb Stop,C-Free Flow,DSLD-297179,Liquid,30.0,Drop(s),,Red Clover,Red Clover,botanical,0.0,1,,,,,,,,297179,https://dsld.od.nih.gov/label/297179,2026.07
4928,Herb Stop,C-Free Flow,DSLD-297179,Liquid,30.0,Drop(s),,St. John's Wort,St. John's Wort,botanical,0.0,1,,,,,,,,297179,https://dsld.od.nih.gov/label/297179,2026.07
5031,Hawaii Pharm,Amber Alcohol Free,8 40253 60154 4,Liquid,0.7,mL,120.0,Amber,Succinum,botanical,1156.0,0,,,,,,,,300280,https://dsld.od.nih.gov/label/300280,2026.07
5185,Hawaii Pharm,Sweet Rice Alcohol Free,8 40253 65176 1,Liquid,0.7,mL,120.0,Rice,"Oryza glutinosa Root Extract, Dry",botanical,1156.0,0,,,,,,,,300990,https://dsld.od.nih.gov/label/300990,2026.07
5200,4Life,GluCoach,29001,Capsule,4.0,Capsule(s),30.0,Alpha Lipoic Acid,Alpha Lipoic Acid,non-nutrient/non-botanical,0.0,1,,,864.0,C8H14O2S2,206.3,AGBQKNBQESQNJD-UHFFFAOYSA-N,C1CSSC1CCCCC(=O)O,301049,https://dsld.od.nih.gov/label/301049,2026.07
5200,4Life,GluCoach,29001,Capsule,4.0,Capsule(s),30.0,Bitter Melon,Momordica charantia Fruit Extract,botanical,0.0,1,,,,,,,,301049,https://dsld.od.nih.gov/label/301049,2026.07
5200,4Life,GluCoach,29001,Capsule,4.0,Capsule(s),30.0,Chromium,Chromium Amino Acid Chelate,mineral,0.28,0,0.035,,23976.0,Cr,51.996,VYZAMTAEIAYCRO-UHFFFAOYSA-N,[Cr],301049,https://dsld.od.nih.gov/label/301049,2026.07
5200,4Life,GluCoach,29001,Capsule,4.0,Capsule(s),30.0,Fenugreek,Fenugreek Seed Extract,botanical,0.0,1,,,,,,,,301049,https://dsld.od.nih.gov/label/301049,2026.07
5200,4Life,GluCoach,29001,Capsule,4.0,Capsule(s),30.0,Gymnema,Gymnema sylvestre Leaf Extract,botanical,0.0,1,,,,,,,,301049,https://dsld.od.nih.gov/label/301049,2026.07
5200,4Life,GluCoach,29001,Capsule,4.0,Capsule(s),30.0,Indian Kinotree,Pterocarpus marsupium heart wood extract,botanical,0.0,1,,,,,,,,301049,https://dsld.od.nih.gov/label/301049,2026.07
5200,4Life,GluCoach,29001,Capsule,4.0,Capsule(s),30.0,Panax Ginseng,Korean Ginseng Root Extract,botanical,0.0,1,,,,,,,,301049,https://dsld.od.nih.gov/label/301049,2026.07
5200,4Life,GluCoach,29001,Capsule,4.0,Capsule(s),30.0,Vanadium,Vanadium Amino Acid Chelate,mineral,0.0,1,,,23990.0,V,50.9415,LEONUFNNVUYDNQ-UHFFFAOYSA-N,[V],301049,https://dsld.od.nih.gov/label/301049,2026.07
5264,Stonehenge Health,Dynamic Biotics,7 86519 47004 8,Capsule,1.0,Veggie Capsule(s),30.0,Bifidobacterium animalis lactis,Bifidobacterium animalis lactis BL-04,bacteria,0.0,1,,,,,,,,301365,https://dsld.od.nih.gov/label/301365,2026.07
5264,Stonehenge Health,Dynamic Biotics,7 86519 47004 8,Capsule,1.0,Veggie Capsule(s),30.0,Bifidobacterium animalis lactis,Bifidobacterium animalis lactis HN019,bacteria,0.0,1,,,,,,,,301365,https://dsld.od.nih.gov/label/301365,2026.07
5264,Stonehenge Health,Dynamic Biotics,7 86519 47004 8,Capsule,1.0,Veggie Capsule(s),30.0,Bifidobacterium bifidum,Bifidobacterium bifidum UABb-10,bacteria,0.0,1,,,,,,,,301365,https://dsld.od.nih.gov/label/301365,2026.07
5264,Stonehenge Health,Dynamic Biotics,7 86519 47004 8,Capsule,1.0,Veggie Capsule(s),30.0,Bifidobacterium breve,Bifidobacterium breve Bb-03,bacteria,0.0,1,,,,,,,,301365,https://dsld.od.nih.gov/label/301365,2026.07
5264,Stonehenge Health,Dynamic Biotics,7 86519 47004 8,Capsule,1.0,Veggie Capsule(s),30.0,Bifidobacterium longum,Bifidobacterium longum Bl-05,bacteria,0.0,1,,,,,,,,301365,https://dsld.od.nih.gov/label/301365,2026.07
5264,Stonehenge Health,Dynamic Biotics,7 86519 47004 8,Capsule,1.0,Veggie Capsule(s),30.0,Fructooligosaccharides (FOS),Fructooligosaccharides,fiber,0.0,1,,,,,,,,301365,https://dsld.od.nih.gov/label/301365,2026.07
5264,Stonehenge Health,Dynamic Biotics,7 86519 47004 8,Capsule,1.0,Veggie Capsule(s),30.0,Inulin,Chicory Root Extract,fiber,0.0,1,,,,,,,,301365,https://dsld.od.nih.gov/label/301365,2026.07
5264,Stonehenge Health,Dynamic Biotics,7 86519 47004 8,Capsule,1.0,Veggie Capsule(s),30.0,Lactobacillus acidophilus,Lactobacillus acidophilus UALa-01,bacteria,0.0,1,,,,,,,,301365,https://dsld.od.nih.gov/label/301365,2026.07
5264,Stonehenge Health,Dynamic Biotics,7 86519 47004 8,Capsule,1.0,Veggie Capsule(s),30.0,Lactobacillus brevis,Lactobacillus brevis LBR-35,bacteria,0.0,1,,,,,,,,301365,https://dsld.od.nih.gov/label/301365,2026.07
5264,Stonehenge Health,Dynamic Biotics,7 86519 47004 8,Capsule,1.0,Veggie Capsule(s),30.0,Lactobacillus casei,Lactobacillus casei IDCC 3451,bacteria,0.0,1,,,,,,,,301365,https://dsld.od.nih.gov/label/301365,2026.07
5264,Stonehenge Health,Dynamic Biotics,7 86519 47004 8,Capsule,1.0,Veggie Capsule(s),30.0,Lactobacillus fermentum,Lactobacillus fermentum SD-5847,bacteria,0.0,1,,,,,,,,301365,https://dsld.od.nih.gov/label/301365,2026.07
5264,Stonehenge Health,Dynamic Biotics,7 86519 47004 8,Capsule,1.0,Veggie Capsule(s),30.0,Lactobacillus gasseri,Lactobacillus gasseri UALg-05,bacteria,0.0,1,,,,,,,,301365,https://dsld.od.nih.gov/label/301365,2026.07
5264,Stonehenge Health,Dynamic Biotics,7 86519 47004 8,Capsule,1.0,Veggie Capsule(s),30.0,Lactobacillus paracasei,Lactobacillus paracasei LPC-37,bacteria,0.0,1,,,,,,,,301365,https://dsld.od.nih.gov/label/301365,2026.07
5264,Stonehenge Health,Dynamic Biotics,7 86519 47004 8,Capsule,1.0,Veggie Capsule(s),30.0,Lactobacillus plantarum,Lactobacillus plantarum UALp-05,bacteria,0.0,1,,,,,,,,301365,https://dsld.od.nih.gov/label/301365,2026.07
5264,Stonehenge Health,Dynamic Biotics,7 86519 47004 8,Capsule,1.0,Veggie Capsule(s),30.0,Lactobacillus reuteri,Lactobacillus reuteri SD-5865,bacteria,0.0,1,,,,,,,,301365,https://dsld.od.nih.gov/label/301365,2026.07
5264,Stonehenge Health,Dynamic Biotics,7 86519 47004 8,Capsule,1.0,Veggie Capsule(s),30.0,Lactobacillus rhamnosus,Lactobacillus rhamnosus LR-32,bacteria,0.0,1,,,,,,,,301365,https://dsld.od.nih.gov/label/301365,2026.07
5264,Stonehenge Health,Dynamic Biotics,7 86519 47004 8,Capsule,1.0,Veggie Capsule(s),30.0,Lactobacillus salivarius,Lactobacillus salivarius LS-33,bacteria,0.0,1,,,,,,,,301365,https://dsld.od.nih.gov/label/301365,2026.07
5264,Stonehenge Health,Dynamic Biotics,7 86519 47004 8,Capsule,1.0,Veggie Capsule(s),30.0,Streptococcus Thermophilus,Streptococcus thermophilus ST-21,bacteria,0.0,1,,,,,,,,301365,https://dsld.od.nih.gov/label/301365,2026.07
5275,Hawaii Pharm,Long Dan Cao,8 40253 63373 6,Liquid,0.7,mL,120.0,Gentiana manshurica,"Gentiana manshurica Root Extract, Dry",botanical,983.0,0,,,,,,,,301411,https://dsld.od.nih.gov/label/301411,2026.07
5390,Hawaii Pharm,Wax Gourd,8 40253 65485 4,Liquid,0.7,mL,120.0,Wax Gourd,"Wax Gourd Seed Extract, Dry",botanical,983.0,0,,,,,,,,301965,https://dsld.od.nih.gov/label/301965,2026.07
5423,Evlution Nutrition,L-Citrulline2000,8 18901 02418 2,Capsule,3.0,Veggie Capsule(s),30.0,Citrulline,L-Citrulline,amino acid,2000.0,0,,,9750.0,C6H13N3O3,175.19,RHGKLRLOHDJJDR-BYPYZUCNSA-N,C(C[C@@H](C(=O)O)N)CNC(=O)N,302121,https://dsld.od.nih.gov/label/302121,2026.07
5457,Quantum Nutrition Labs,Quantum Detox,8 07735 12838 8,Capsule,1.0,Capsule(s),90.0,Bentonite,Calcium Bentonite Clay,other,450.0,0,,,,,,,,302321,https://dsld.od.nih.gov/label/302321,2026.07
5522,Doctor's Best,Hyaluronic Acid + Chondroitin Sufate,7 53950 00146 6,Capsule,2.0,Veggie Capsule(s),30.0,Collagen,Chicken Sternal Cartilage Extract,protein,1000.0,0,,,,,,,,302681,https://dsld.od.nih.gov/label/302681,2026.07
5548,Healthy Choice Naturals,Natural E-400 d-Alpha Tocopherol,8 50004 00125 7,Softgel Capsule,1.0,Softgel(s),100.0,Vitamin E,D-Alpha-Tocopheryl Acetate,vitamin,268.0,0,15.0,1000.0,14985.0,C29H50O2,430.7,GVJHHUAWPYXKBD-IEOSBIPESA-N,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,30279,https://dsld.od.nih.gov/label/30279,2026.07
5798,Moss Nutrition,Marshmallow Select,M135,Powder,3.92,Gram(s),45.0,Licorice,"Licorice Root Extract, Deglycyrrhizinated",botanical,150.0,0,,,,,,,,306495,https://dsld.od.nih.gov/label/306495,2026.07
5798,Moss Nutrition,Marshmallow Select,M135,Powder,3.92,Gram(s),45.0,Marshmallow,"Marshmallow, Powder",botanical,3770.0,0,,,,,,,,306495,https://dsld.od.nih.gov/label/306495,2026.07
5847,Nature's Truth,GABA 750 mg,8 40093 11387 0,Capsule,1.0,Quick Release Capsule(s),60.0,GABA,Gamma-Aminobutyric Acid,non-nutrient/non-botanical,750.0,0,,,119.0,C4H9NO2,103.12,BTCSSZJGUNDROE-UHFFFAOYSA-N,C(CC(=O)O)CN,306706,https://dsld.od.nih.gov/label/306706,2026.07
5994,Herb Pharm,Black Elderberry Alcohol-Free,0 90700 00286 2,Liquid,0.7,mL,168.0,European Elder,Black Elderberry fruit (Sambucus nigra) extract,botanical,828.0,0,,,,,,,,307448,https://dsld.od.nih.gov/label/307448,2026.07
6056,Jarrow Formulas,Resveratrol Synergy,7 90011 14083 2,Tablet or Pill,1.0,Tablet(s),60.0,Grape,Grape Seed Extract,botanical,50.0,0,,,,,,,,307726,https://dsld.od.nih.gov/label/307726,2026.07
6056,Jarrow Formulas,Resveratrol Synergy,7 90011 14083 2,Tablet or Pill,1.0,Tablet(s),60.0,Grape,Grape skin extract,botanical,100.0,0,,,,,,,,307726,https://dsld.od.nih.gov/label/307726,2026.07
6056,Jarrow Formulas,Resveratrol Synergy,7 90011 14083 2,Tablet or Pill,1.0,Tablet(s),60.0,Green Tea,Camellia sinensis Leaf Extract,botanical,200.0,0,,,,,,,,307726,https://dsld.od.nih.gov/label/307726,2026.07
6056,Jarrow Formulas,Resveratrol Synergy,7 90011 14083 2,Tablet or Pill,1.0,Tablet(s),60.0,Pterolstilbene,Dimethylresveratrol,non-nutrient/non-botanical,10.0,0,,,,,,,,307726,https://dsld.od.nih.gov/label/307726,2026.07
6056,Jarrow Formulas,Resveratrol Synergy,7 90011 14083 2,Tablet or Pill,1.0,Tablet(s),60.0,Quercetin,Quercetin,non-nutrient/non-botanical,100.0,0,,,5280343.0,C15H10O7,302.23,REFJWTPEDVJJIY-UHFFFAOYSA-N,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,307726,https://dsld.od.nih.gov/label/307726,2026.07
6056,Jarrow Formulas,Resveratrol Synergy,7 90011 14083 2,Tablet or Pill,1.0,Tablet(s),60.0,Resveratrol,Tiger Cane,non-nutrient/non-botanical,200.0,0,,,445154.0,C14H12O3,228.24,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,307726,https://dsld.od.nih.gov/label/307726,2026.07
6056,Jarrow Formulas,Resveratrol Synergy,7 90011 14083 2,Tablet or Pill,1.0,Tablet(s),60.0,Vitamin C,Ascorbic Acid,vitamin,100.0,0,90.0,2000.0,54670067.0,C6H8O6,176.12,CIWBSHSKHKDKBQ-JLAZNSOCSA-N,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,307726,https://dsld.od.nih.gov/label/307726,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Acai,Acai extract,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Aloe,Aloe vera Leaf Extract,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Apple,"Apple, Powder",botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Beet,Beet,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Beet,Beet Root Extract,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Blackberry,Blackberry Extract,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Blueberry,Blueberry extract,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Blueberry,"Blueberry, Powder",botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Broccoli,Broccoli,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Brussel Sprout,Brussels Sprouts,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Calcium,Calcium Citrate,mineral,25.0,0,1000.0,2500.0,5460341.0,Ca,40.08,OYPRJOBELJOOCE-UHFFFAOYSA-N,[Ca],308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Cantaloupe,"Cantaloupe, Powder",botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Carrot,Carrots,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Cauliflower,Cauliflower,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Chromium,Chromium Chloride,mineral,0.2,0,0.035,,23976.0,Cr,51.996,VYZAMTAEIAYCRO-UHFFFAOYSA-N,[Cr],308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Copper,Copper Citrate,mineral,0.9,0,0.9,10.0,23978.0,Cu,63.55,RYGMFSIKBFXOCR-UHFFFAOYSA-N,[Cu],308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Goji,Goji extract,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Grape,Proanthocyanidins,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Grape,Grape Skin Extract,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Grape,"Grape Juice, Powder",botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Grapefruit,"Grapefruit Juice, Powder",botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Green Tea,Polyphenols,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Indian Gooseberry,Amla extract,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Irish Moss,Sea Moss,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Kale,Kale,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Leek,Leek,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Lemon,"Lemon Juice, Powder",botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Lime,"Lime, Powder",botanical,0.0,1,,,14778.0,CaO,56.08,ODINCKMPIJJUCX-UHFFFAOYSA-N,O=[Ca],308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Magnesium,Magnesium Citrate,mineral,50.0,0,400.0,350.0,5462224.0,Mg,24.305,FYYHWMGAXLPEAU-UHFFFAOYSA-N,[Mg],308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Niacin,Niacin,vitamin,16.0,0,16.0,35.0,938.0,C6H5NO2,123.11,PVNIIMVLHYAWGP-UHFFFAOYSA-N,C1=CC(=CN=C1)C(=O)O,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Noni,Noni extract,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Orange (unspecified),"Orange Juice, Powder",botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Pantothenic Acid (Vitamin B5),D-Calcium Pantothenate,vitamin,5.0,0,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Papaya,"Green Papaya Juice, Powder",botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Peach,"Peach, Powder",botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Pear,"Pear Juice, Powder",botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Pepper (unspecified),Pepper,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Pineapple,"Pineapple, Powder",botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Plum,"Plum, Powder",botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Potassium,Potassium,mineral,50.0,0,3400.0,,5462222.0,K,39.0983,ZLMJMSJWJFRBEC-UHFFFAOYSA-N,[K],308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Radish,Radish,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Raspberry,"Raspberry Juice, Powder",botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Riboflavin,Riboflavin 5-Phosphate,vitamin,1.63,0,,,493570.0,C17H20N4O6,376.4,AUNGANRZJHBGPY-SCRDCRAPSA-N,CC1=CC2=C(C=C1C)N(C3=NC(=O)NC(=O)C3=N2)C[C@@H]([C@@H]([C@@H](CO)O)O)O,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Selenium,Sodium Selenite,mineral,0.055,0,0.055,0.4,6326970.0,Se,78.97,BUGBHKTXTAQXES-UHFFFAOYSA-N,[Se],308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Spinach,Spinach,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Strawberry,"Strawberry Juice, Powder",botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Thiamin,Thiamine Hydrochloride,vitamin,2.4,0,,,1130.0,C12H17N4OS+,265.36,JZRWCGZRTZMZEH-UHFFFAOYSA-N,CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCO,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Tomato,Tomato,botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Vitamin A,Beta-Carotene,vitamin,0.9,0,0.9,3.0,445354.0,C20H30O,286.5,FPIPGXGPPPQFEQ-OVSJKPMPSA-N,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Vitamin B12 (unspecified),Coenzyme B12,vitamin,0.05,0,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Vitamin B6,Pyridoxine Hydrochloride,vitamin,4.25,0,1.3,100.0,104817.0,C8H10NO5P-2,231.14,RBCOYOYDYNXAFA-UHFFFAOYSA-L,CC1=C(C(=NC=C1COP(=O)([O-])[O-])C)O,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Vitamin C,Ascorbic Acid,vitamin,90.0,0,90.0,2000.0,54670067.0,C6H8O6,176.12,CIWBSHSKHKDKBQ-JLAZNSOCSA-N,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)O)O)O,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Vitamin D,Cholecalciferol,vitamin,0.012,0,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Vitamin E,DL-Alpha-Tocopheryl Acetate,vitamin,15.0,0,15.0,1000.0,14985.0,C29H50O2,430.7,GVJHHUAWPYXKBD-IEOSBIPESA-N,CC1=C(C2=C(CC[C@@](O2)(C)CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C(=C1O)C)C,308028,https://dsld.od.nih.gov/label/308028,2026.07
6113,Country Farms,Morning Liquid MultiVitamin,DSLD-308028,Powder,30.0,mL,30.0,Watermelon,"Watermelon Juice, Powder",botanical,0.0,1,,,,,,,,308028,https://dsld.od.nih.gov/label/308028,2026.07
